voiceID,meanF0Hz,stdevF0Hz,HNR,localJitter,ppq5Jitter,localShimmer,apq11Shimmer
f19a,278.4577062472652,2.2507365370648147,17.89972481131619,0.0037631338835864723,0.0022778864795900537,0.06249331274689853,0.04585953368229657
f19i,292.27425583233037,5.090695533618648,19.074583023635018,0.003730849356503565,0.0022519406816973635,0.013297690939268952,0.009214509256875027
f28a,237.3893885660386,0.9458019650681924,27.58944349104305,0.0011345842159959712,0.0006901674950992135,0.020378336923880948,0.0175708866730811
f29a,238.30202496670447,3.0702735288458856,20.341616132812785,0.0027640501804044666,0.001631161813104946,0.028879468904961344,0.02447384348148292
f36a,272.7167634323341,1.6672376609599924,17.195778586150652,0.004401164339428428,0.0026462819907900363,0.043917676479946134,0.03070617785493077
f26a,228.66609431858956,1.332135900999804,21.577305603683726,0.003889817254288914,0.0022480193751427758,0.0557927570044933,0.03728505887699953
f25a,289.35492919770576,1.6840294422931483,18.12484871585988,0.0051547202097439,0.0032589359794598658,0.08021047904974586,0.06702631115865385
f22a,291.6024727074861,1.777164005433649,26.661992736107543,0.0019728040804720243,0.0011645811004603786,0.018865653147119948,0.013161281452244076
f21a,321.45074021865616,2.697926451332739,23.157261820719164,0.0027482366898774185,0.0017636749041454339,0.033688491665202346,0.022771014490709483
f27a,257.4296773349753,2.4555545493669557,13.049669739051897,0.0052902129848036005,0.0032431631433319313,0.07878370588717229,0.055840830158818786
f31a,258.41620747917545,3.4378307932308494,21.23533576105565,0.0032262185508161317,0.0019258093492091322,0.04447367772349144,0.04527545265328634
f35a,284.4181559120868,1.5303762305735211,23.910476008847798,0.0023901942818325152,0.0014600039484322944,0.01997496253799931,0.014744954129632141
f32a,294.6035374785108,1.5187431074286053,17.772368960565093,0.003944455916154718,0.0023274102635866337,0.052727456560775335,0.040279685447934054
f17a,232.92485980525475,1.2773724674142335,18.164802344264466,0.003207137973852382,0.0018426945518066323,0.06725891330504682,0.04907801457253009
f23a,249.76034642975722,1.7237016606404627,26.819356157557422,0.001658734425290884,0.0010444597816010135,0.01999237729745839,0.019409427066876483
f20a,243.16135406798983,1.1608086754790636,18.03496834753993,0.004917656917126993,0.0027865238797194036,0.04895459123475706,0.032917547749716704
m1a,162.7386120317704,2.559866361455444,19.08026039717337,0.0031215537117992853,0.0018364011796363129,0.05334524937333638,0.05758316597511397
f18a,275.99785972849145,1.2298830992579113,23.918438679059232,0.001516774984595353,0.000909652939704555,0.022704429103509113,0.01691303656631784
f30a,276.6567087916896,1.1682363171992913,16.78101473254971,0.00736799318374543,0.0040337648534539815,0.06967854722451414,0.04540349105965752
f37a,246.8964312611468,4.307177085041261,9.959860374062655,0.012267901008034932,0.007163429892198394,0.11943450355507522,0.08886711386282829
m2a,98.36739539970377,0.6125082632401536,22.119669321031836,0.0018110414411055234,0.001067827510393649,0.02626301799959689,0.035113769418823264
f24a,246.43061849254812,1.5415429431612988,19.38454974541786,0.0035673304774727216,0.0020835326181570246,0.03824381417267618,0.03813130063881634
f33a,114.42240398781352,1.140989489941006,17.16372481976024,0.002870106149880505,0.0016093018319121171,0.042488817350649376,0.04014300198900103
f16a,271.60548942516624,1.788727138017528,19.182034280425174,0.0027080275082143972,0.0016749031326848331,0.04201691834119051,0.03805236575046487
f14a,113.13381837021672,17.337657952813917,4.018510983004832,0.01035368582277736,0.007037955436252724,0.1075364010744608,0.07684353646178085
f13a,290.3943341341719,1.8275286100791956,13.592884424023321,0.008261142840852569,0.005433425837236892,0.06813160445407875,0.04368620575467985
f3a,78.87073926808488,0.927498935557877,2.909302376016679,0.022647573870964725,0.01240605817418402,0.15212935777073328,0.15380555285244196
f4a,183.56134696677225,2.543859388285962,8.086921711278807,0.009536178971987058,0.005861076453729,0.11079094779771607,0.07556034504848079
f1a,257.47989954770344,3.2362318752452355,23.472652632816846,0.004496379951863698,0.002404717444397445,0.05181617363235198,0.044407389363258915
f5a,238.64905965893897,12.281750622251398,1.1181633839245675,0.061157526914879315,0.04190429537457412,0.19433498965030022,0.1911677653497543
f12i,197.11973433604888,38.40907454281466,19.795099808770804,0.005438141725886272,0.002706737222366818,0.03475943644671075,0.02537059191789171
f12a,199.29330395223064,1.2662632357480539,15.178698172428113,0.0028236102510239766,0.0016327229649422753,0.04464783361564067,0.041783135830784905
f9a,329.3764112029931,3.881372395626552,18.913326987728286,0.005756999931062192,0.0036316116009511693,0.053506743799427534,0.04023119211404155
f6a,219.29339266760888,39.16023009581918,20.60145398299008,0.004449135672087261,0.0024939927684770585,0.0390148850912035,0.035824561357010884
f7a,297.60546621979836,2.0252545392233205,12.407304090159531,0.011565115567031894,0.006396232935398672,0.11085097710669914,0.07794129035503862
f11a,305.8026843056678,3.5088506338435983,20.525007767441963,0.00387543940040218,0.002395337460983804,0.05330177993020878,0.04429186618104806
f2a,420.82803074279434,35.66226893013288,-1.2813441439004636,0.07667111965367204,0.05526541546054676,0.211250034505591,0.2030599475889311
f8a,221.25887686942502,3.4195960858036663,12.223105426281,0.00633294881632153,0.003906504947390077,0.09923754713377456,0.0712292338774097
f10a,231.45917241823648,24.531984058690774,19.487948353043436,0.002258964313042912,0.0013691086539070012,0.034164315597282564,0.027954370709409433
f351i,156.19179909904128,1.5285064706707332,19.31495713407838,0.005573753638339257,0.0033270526506384472,0.028578120102625736,0.03740108607963047
f1935i,192.51509671868195,0.6074901436140218,24.9033987317386,0.0026585355371466102,0.001563014851643646,0.009339221112144136,0.00907483863031893
f1435a,181.58910353651328,1.7071855302873533,19.413643849966533,0.006257567824319876,0.0035079598823755977,0.033411574037466134,0.024422261228625154
f1680a,218.14065371461623,1.6013697266253002,26.161682089273743,0.003937048793350699,0.0019340502392295466,0.020662899415612418,0.014479004590381121
f2505a,177.18208486774577,3.6688147690226067,21.829009667291764,0.007358831626478866,0.003510166062733069,0.04854146207434897,0.02945649482109623
f727i,167.26082870121434,1.5783256110627595,29.249097873283787,0.003057871362147504,0.0017667141640654892,0.017820322510266745,0.016175337809442466
f2303i,193.0813339331119,1.7096305474871556,29.148446792084954,0.0032663247494738624,0.0020317694962461185,0.019820218779053256,0.017727910810694088
f1611a,160.90020741712894,2.465749586343732,26.016912965379944,0.005297084865867623,0.0027914441974946037,0.017819407267580675,0.01502199152041617
f1645a,216.28717217091727,3.7686556093045427,26.004056823358454,0.003133635796268781,0.0016615051571813812,0.0208745053149787,0.01683534721484266
f1798a,88.27188521384167,1.5731164569461822,15.55373021281187,0.01574537654655214,0.009398955549049168,0.08900470014594536,0.08304844101915689
f727a,163.03111284860947,1.2112727920897002,24.713177353327648,0.00419950348565418,0.0024048792853858477,0.019555534473317992,0.017425173803524454
f1309i,149.59644126386505,0.824040597598241,23.508330123780762,0.004472430906913645,0.0025414176273856376,0.02259154806510816,0.027173371580118507
f2448i,176.70552440503724,1.1166746443936264,33.083309099163245,0.001806100704963108,0.0010436524964725388,0.014016503507410748,0.013552143430978813
f1681i,197.64169432989993,2.026709147312438,28.240883591212178,0.002524401730608417,0.0013568068005423565,0.009970775759405678,0.011216970573837408
f870i,217.407952050384,1.080096625793666,26.971556010407536,0.0016383539106333534,0.0009782948374359576,0.015380454888426721,0.012769638004806313
f870a,213.3893768087615,1.0730231956877632,28.19784510353946,0.002881586331252223,0.001645811009031994,0.016527225737404033,0.010854661768158792
f1688a,365.42078234180127,65.38815304776979,12.265107114174379,0.01591709025723244,0.00828922129392048,0.10800814010578863,0.061414616542903665
f2336i,150.2971969740352,0.8787225271217953,23.718451351644617,0.0024679379211758334,0.0013409946184310508,0.02480947882808515,0.024958721828479653
f1685a,178.78574942209937,1.743867450003919,28.315976382815155,0.002780296214846255,0.0015628576866413685,0.02508644229978359,0.020809394996834978
f1244a,221.1442224893833,1.235738574911043,23.430383635350665,0.0032272301138721905,0.002002641177475876,0.06813188293432441,0.04532136919816769
f2303a,184.17468567495882,1.2555863071055784,23.875630604375665,0.003218835716541876,0.0017699171582317152,0.024260350747744838,0.022330605545710803
f2310i,188.06924710179499,3.4924351038223076,28.979593232628854,0.002512878684034131,0.0015713267401999745,0.01629556046179388,0.021202973773774687
f1824a,153.09884899396144,1.1346078180988783,24.793966263605792,0.0041233137215982854,0.002582391276733756,0.02020950066104249,0.019848860637330837
f1415a,180.75694941898973,29.701727890453927,20.917360750229438,0.008841333778193374,0.004728020164439138,0.03435317835882039,0.029919086408191197
f1958a,167.477270053805,1.0773977958527232,27.14384444853248,0.0032227784676026566,0.001983010732663674,0.017687229142284624,0.01389686835506159
f1935a,188.5496856170001,0.9879467456465384,29.940190665517154,0.001542785652080822,0.0009934486225117937,0.018113263483463628,0.013245675089779547
f1958i,168.4728387991829,0.759384640496924,29.657356274515504,0.00299916326305056,0.0016843288553827686,0.012942914761903904,0.014234045673985868
f1254i,222.09092557819145,2.1439429726828445,27.311145810316237,0.0027899653182303368,0.0015949870401746164,0.012311485593441742,0.01410875431334176
f2431i,238.60706622689386,2.6227435864916537,31.691576826316073,0.0016103799044298144,0.0009290694505909254,0.011668871000863114,0.011154424462393788
f2410i,132.09873427837422,2.5039422564507596,18.2562042168667,0.030477810837951088,0.014722246505565008,0.10206481844610095,0.0646446311847661
f350i,205.94429316307483,2.0851499750813547,30.320050202816553,0.001286609314724221,0.0007327102418242321,0.016638556563783234,0.025394636297821346
f1611i,210.56349970155046,2.167672599828084,31.923873620641057,0.0029349669533635537,0.0014713545807133923,0.01469850757432599,0.010843033800959512
f350a,198.95220193907966,1.9558550702505555,28.230999507491376,0.001524040530651246,0.0007970454281515253,0.02495250395358051,0.01647198022416313
f1441a,152.9816882252493,2.2894651400442307,23.991369485027892,0.0033673725619779897,0.0018838953629508536,0.03687903459836094,0.02835161335605031
f1326i,171.9714684549512,1.1407497196640113,28.8913580882075,0.0013444030177547969,0.0006884154027445071,0.010447883852995622,0.015191851029274898
f913i,230.76732684703572,3.9431947920201753,21.215938176286677,0.007247858628451758,0.004427908639913419,0.02696892051170879,0.0236292848198066
f2410a,103.40854371192762,3.3194221317157973,17.739669158831056,0.0326632403219422,0.013750144818407991,0.10517161338634018,0.040758228906039695
f1627i,222.9567140808934,1.5193402268962692,28.960680952985157,0.0021001014460465092,0.0012519813968300995,0.008055377931894744,0.007990203740856171
f878a,144.5202708446893,1.488513284085384,20.856173015725105,0.012450940209920337,0.006017310677588047,0.044787435221944165,0.03820755433957301
f1685i,198.7738773698258,2.294715232187224,27.466825950744447,0.002249372739880704,0.0012900521460079974,0.018361639944668207,0.018200504665769498
f1200i,175.26179966445372,1.3826808604535796,28.14208548862846,0.002277342477612474,0.0013511548642019698,0.011699580248804872,0.011196153019945395
f1640i,164.5217665544007,6.657571513047664,25.82353415157683,0.0029533431579368812,0.0014011302807321708,0.0233625689617937,0.029439798300537615
f1862a,204.86656039282664,1.7506880414056378,26.673783463079804,0.0018910357291929399,0.00114988962366859,0.01485391936278633,0.01175305422392416
f1627a,217.25353880639523,2.4219456436386624,28.274196972594584,0.00200007060155786,0.001162095678891095,0.0251968891764498,0.018909215846177052
f729i,184.55820586425145,0.98413247389408,28.891818819037635,0.002829098149757599,0.0016140410965067627,0.012680227300150126,0.014313733345091902
f1742i,214.29676738705382,0.5373193795073954,26.878729051105797,0.0029966903392484724,0.0016575000235058916,0.012895016542782849,0.01200579235644732
f729a,165.52094572083206,1.004023727183597,21.56753052783586,0.006504397971092568,0.003521267883546646,0.03569344819675267,0.03204543026000925
f1322a,171.33866816352804,49.593495531656174,24.878211424917303,0.0028424480832678137,0.0016194262614169285,0.02391558279190457,0.018006571022762187
f1977a,188.7291429862324,4.075141926630499,25.991202366601662,0.0025507538763567157,0.0015057411729007418,0.024134517920138855,0.018724106552304758
f1609i,260.8923115491774,1.4229307905935995,28.162016816985926,0.002770320608731247,0.0013921720569861058,0.01533908128662417,0.010649388914321472
f1552a,100.18500489413532,27.99115036416802,11.374171579660722,0.013807962712502854,0.007993583419822403,0.1162259916556689,0.0780993405163521
f1694i,226.99800305558873,1.7093118140706083,35.17233164448838,0.0010461765460618563,0.0004812689438444624,0.008963513927728912,0.012416069007298783
f1609a,224.70494864232637,2.8781239556214437,24.71201707787156,0.0028546101292886003,0.0016619823505781078,0.022427820868922258,0.017018134763809995
f2601a,132.82966606273635,20.354688478394998,16.901627118910728,0.009835134525287169,0.003455912658147757,0.030576918121316098,0.030584584838390137
f2445a,174.8028312386903,1.1858509773833772,24.88907218624337,0.00383826359166458,0.0023990987719367768,0.02173720531078311,0.014927494834001163
f1694a,218.79909385801656,1.6082768765643605,29.536045457252417,0.0017722111830588316,0.0010337277428894057,0.015519202742701648,0.017749578568630308
f2528a,177.89615661987537,3.1437187674966496,18.82320903242348,0.014393294290539857,0.00700149434393653,0.0403434456488573,0.028241878066954943
f2267i,201.8886543096981,4.681195757649689,33.70901747582825,0.003187752820090552,0.0018117563658372035,0.014074801861128933,0.018374816267739714
f2459i,181.15268383839089,1.0913074142307315,30.558040038845082,0.002071794698529815,0.0011335939611512305,0.009354670617032618,0.012988112856706454
f2112a,192.69036249782172,5.116532041135161,22.31556712878243,0.004202745372377041,0.002717029040279183,0.02955453459777773,0.023246695614101833
f2499a,193.55644254880167,2.126187769631931,21.67369796329605,0.006490194779326633,0.00397931696414981,0.04100488354713292,0.029986602375288243
f1862i,207.19609652492582,0.8987977610333183,27.194512578277973,0.002647606015363933,0.0015694928573184485,0.012121534491569528,0.011269371021793676
f2504i,194.73651792976253,83.06220059645283,11.69237237646652,0.027329638892812265,0.014342571321723811,0.08506151378594802,0.06956073579977957
f1645i,222.89027023504855,1.987565772085027,29.328533802542136,0.001672946500350187,0.000990093507069344,0.012475576566256802,0.013852058495511107
f1435i,182.7554218631635,1.5003616406141755,31.639168620733525,0.0027765698725109983,0.0016159205728890973,0.014996952583032708,0.01645993296542304
f851i,204.1657961726956,2.6296685260696546,27.131225346822426,0.002930024575553267,0.001656990380180397,0.020779287387662444,0.02564971864313108
f2302i,193.96825668887539,2.422472856503121,29.856883383848153,0.004142105826328117,0.001448508621634706,0.02184881351687006,0.01954919068698139
f2432i,184.19426385801756,49.37725354598146,19.433436516998295,0.014321066094969958,0.006671676346850635,0.08897317123971944,0.07253189101164796
f1798i,185.05111305778485,1.8872497231908332,28.257760858681202,0.00897808415717436,0.00391785219886156,0.03585984518313843,0.037416857723726396
f1688i,361.9797612330425,69.4186596287306,12.077417670478216,0.04063115463456471,0.024862763374020505,0.10577618563501745,0.11033368216010714
f1681a,190.061325331897,1.6657502839086482,24.73667033933952,0.0036923777224833905,0.00207245045830106,0.03265642726983364,0.02245921734302947
f2431a,204.01769512610025,1.7305499173397136,23.555939999567364,0.004747628701487875,0.002869511094557421,0.031444900716744065,0.0296887839869959
f1552i,174.3880605566357,1.5361062863612767,18.958185827750523,0.009074649486570097,0.0050783219216426635,0.05982936727447451,0.04589350340291538
f2528i,185.18425980320015,2.918511423453361,28.92090990184751,0.004930648743089516,0.0027070678476525402,0.013182644226417762,0.009010069220327353
f2505i,202.29324189206523,3.38100265491078,21.43596289485348,0.004383071675016502,0.0026842120467085707,0.08465979307334524,0.09865413975365163
f1254a,217.89496726025473,1.8067741736890137,19.97417101611638,0.00541187940254754,0.003461652464378875,0.037544945170805887,0.029523494018452476
f1899a,170.26891398835704,43.137717578268514,23.380066304520568,0.007787421176904875,0.004178728316652018,0.020579164652392484,0.016353162523752834
f2302a,178.90647816692282,2.8984766586507407,14.626908249242591,0.00919760114796943,0.004100649127403196,0.10804070677637295,0.15816465210286126
f2432a,174.05648702532028,60.88186714067422,9.352699834669636,0.031179570773899875,0.014673445293736662,0.14127049236823952,0.14680669428783863
f2427a,145.69673341016832,3.7973585289151424,19.90029591667269,0.009054539697063525,0.006042900937154978,0.03471544900301827,0.03731718039120725
f1193a,209.32319460816984,2.7886505403212976,28.933193494999436,0.002728111373782024,0.0012911335179165038,0.01689474301453506,0.013996546388785966
f878i,150.88221618788435,1.8435874265914252,26.610937934405687,0.006678179583448102,0.0036354734684355024,0.03013348763538226,0.03759721239288379
f2312i,203.08670103227885,1.4504904053078505,27.665219346181495,0.006364830224483106,0.0028705919921817253,0.026509509572723567,0.020787548645033987
f1432a,195.6226462661756,2.5527315083434803,27.001902596103864,0.0020819602399451097,0.001185693343759015,0.016688341322872023,0.01446322449471217
f2112i,200.35667902717705,3.926061390547145,25.99345435192364,0.0061264661654180895,0.0029606152444502823,0.018678907243054873,0.012773078986069051
f2499i,204.42713539188517,2.3878142506814557,26.24874961335871,0.002197900423633134,0.0015058128091324438,0.021227700830533585,0.019663232456925722
f1326a,168.66927960518498,1.0936570244270751,29.797082781891937,0.001602270390660773,0.0008336429889161063,0.013091674052695419,0.012036957826904747
f2123a,220.34875016832262,1.1226942882451423,27.06640826041754,0.002549064934195714,0.0015774559314753217,0.019465714838030126,0.01304180738890984
f2504a,126.09815976968981,37.181549719194535,9.22104569859549,0.012383476630522338,0.0059357238967048,0.1300412491889847,0.11717264297151808
f1244i,222.77625762935187,0.6480859127133908,30.08613194807357,0.0016294175019910115,0.0009219770191882028,0.00928644056326279,0.011132233460007742
f2367a,146.03958352229319,32.65691297336862,21.97754092694337,0.0065475513395035385,0.002642648059513479,0.037384107562430366,0.03264160296038841
f1415i,199.8847788852845,2.148427990649857,28.05314639358725,0.0031922076390885666,0.00198444950410733,0.0192970640771709,0.02137249799913116
f2367i,144.16761298071086,32.13365842304032,25.500315374560056,0.0047260730919679314,0.0025850833075635724,0.0197228809745288,0.019237372443290025
f2312a,200.05471724362877,1.3290544572800422,27.248446329488505,0.00265163545247547,0.001596314091143492,0.0166209924206347,0.01251546120253807
f1400i,197.0905011192227,1.8723266936334344,32.799476493640285,0.0017196100516037238,0.0009131183454388064,0.011373927463510555,0.009612683743396971
f2290a,122.92536168334298,1.223765403299544,24.3775772472404,0.003101681888861878,0.0020281182640346134,0.018307435741326858,0.014544070028285346
f2446i,214.44703478415184,2.714927406139844,34.13238332827577,0.0015167842242371943,0.0008050414416689098,0.00650923608045398,0.007848586992884562
f2357i,184.41896936000586,3.4630406650680015,28.65091303787783,0.003824744937525969,0.0021678118516106036,0.012016575792317711,0.009472908580569135
f2336a,146.5324575874596,2.7889873741901994,20.759926890176224,0.0037650292073558166,0.0021583195906243495,0.027061980092323346,0.02174709139436733
f913a,111.97572401502454,1.1815945305617936,15.636319645866772,0.005197864970630345,0.0031938962223261058,0.04852611481126706,0.03831757749257901
f1441i,168.11353249168886,0.9252291271749159,29.02829422514489,0.0022028782750856866,0.0012117401798807839,0.017818405132400583,0.02078918804417518
f722a,152.75315149682044,1.3021728416301663,24.996304577373415,0.005389181573364203,0.0030450951301760364,0.05126295138011022,0.036311781614831035
f2446a,184.15589496899773,2.355200172471856,20.868660108832444,0.005725144500865832,0.0031901767117915383,0.058594276736009754,0.041681256090384096
f1281a,200.06512414656004,0.748269933549112,27.295325249574212,0.002962577317611688,0.0017709087716491257,0.022243216383983366,0.016224549700105024
f2445i,181.4682185068623,1.5942561838461755,32.648067175487796,0.0031439505519727843,0.001754318749984943,0.01330008832482525,0.010788433687562559
f2123i,221.67891889000126,1.5479603727869127,29.663093120239576,0.0015234251526729168,0.0009237639213277375,0.008002357648485413,0.006943380028150566
f1659a,232.10819741661982,1.8382106251985422,18.875908431913945,0.007661532845954961,0.004720963539072181,0.057265556094669594,0.04003744648189311
f1742a,210.2679161262153,1.0215477233990968,25.428040535208744,0.0035834146947674272,0.001965039460086947,0.020382156517233276,0.01395062389126822
f1309a,159.79781874663968,0.8663964142807205,21.74880404533934,0.004302091515421056,0.0027469223958417046,0.01857314931860823,0.018358663647693646
f1589i,179.05390380112658,1.0933872017035384,32.158416118794634,0.0014423051823879661,0.0007946282946171808,0.013632914111554028,0.018725149724755762
f1241i,243.7835032868065,1.8891056437733098,34.53208325610642,0.0018458226741637756,0.0010274046120165253,0.007480861330061315,0.006111838062345415
f2297a,193.41554575211296,0.899613592580705,31.17620329932568,0.00237865648221205,0.0015500252729776798,0.009195040787844928,0.008099981700733751
f2457a,127.53991333098627,43.88316168199611,17.333200734271276,0.007112302353019012,0.004557992034137777,0.06543240420003425,0.04615728014275468
f2457i,210.66270893607452,2.11526886816107,27.77787390689378,0.001726983274551316,0.0009458860330688758,0.009781034757573253,0.011315040565468682
f1659i,236.07147963913042,1.5323781471088698,24.542630999340165,0.00536777802743362,0.003079059305198739,0.023711790822326367,0.016724721505089146
f1241a,237.8255955479367,1.719735620777302,26.824945254634162,0.0035975908527630844,0.002085177470796909,0.026690694883419453,0.01781106942088007
f2601i,193.6644592501339,23.690184177335325,27.352241913002487,0.0056562684811139645,0.002415599025883351,0.016305248402601783,0.011595004059102094
f1899i,101.96190355168918,0.8468604780090128,21.152258362901993,0.0035787699004389,0.0021803332818489934,0.03479055349720384,0.031878755128175194
f1977i,218.1371514224646,1.3018243326620886,29.74480731993287,0.0015458372388995713,0.0008726181314085591,0.006726964282737731,0.008740139796272401
f2297i,195.80595897847695,1.7244109907088767,33.457597484433094,0.0012792997523403463,0.000710044259603607,0.009334617794836242,0.011340694174340318
f1240a,217.18334990703863,2.5324778303051363,24.5695820988296,0.0030653507145205748,0.0017585540655289356,0.026384235475836293,0.02760019284628046
f1936i,187.51198403430297,2.0777623347371903,26.730917071442466,0.0029075482835570873,0.0017769511005400372,0.02332699701728217,0.026868855060514226
f1936a,171.18726864690154,1.4334376549661128,22.347064836561824,0.0038173076622727673,0.002325688306964451,0.03297774569019276,0.02926324900607766
f2290i,158.93035842721062,1.1433451856930514,30.964055039117678,0.002873021240467058,0.0015085521082856687,0.014802067027070107,0.01574167988287905
f1640a,159.0504687743482,2.1143049659377877,21.154472061768196,0.0038513661145106585,0.002355751798209067,0.027992551646882524,0.021830172532133575
f1824i,164.3860086912969,0.9974710097147903,23.67667782126995,0.005922393636760286,0.0033601354722842124,0.03206770936372447,0.028776415239359893
f2477i,175.7861167560682,46.12954611376839,23.877550742288935,0.004344201055017948,0.002466405615231812,0.04315066291394257,0.03244579210505263
f2459a,180.4867072737715,2.4244359656430734,27.21350800833567,0.0027756352801593547,0.0014163215988309678,0.013522297653920611,0.015518097714580351
f1193i,210.25776892419393,2.5653929453374826,33.716046654836944,0.0015890903117347288,0.0006361671940279586,0.010345932400449504,0.014207023747270581
f2308a,203.03825782792342,32.3461247704603,20.915656483841865,0.005814439589083399,0.0022422782259875307,0.02942636179831034,0.022147349149169288
f1240i,266.81360428872796,3.7938985213345235,39.25747461309384,0.0009855209731062303,0.0005065971842620166,0.007356389434955175,0.007887188431054296
f1200a,173.6835321114925,1.1076769597403815,25.30006841675182,0.0029442833666207687,0.0018197870906657603,0.016918792106186444,0.016256976536838927
f722i,156.4231931454426,1.8425831752399933,27.524558927112235,0.0035244877908515403,0.0020278646460816334,0.02681955447344467,0.032216180651896645
f2359a,204.82044851074915,2.03415507432196,29.2626497167619,0.002346183169469102,0.0013457272960465403,0.015694574703479174,0.016277495086406142
f2267a,173.3250728404376,12.66996560351144,21.67675054135344,0.007125696725392273,0.0037896036319238764,0.028277299097886816,0.02825093419820421
f851a,192.22767785165638,1.7868776683235348,16.066219592317633,0.01098874060274156,0.006224951785344349,0.07498890444379253,0.05691160443857599
f1400a,192.7541868685164,2.3410379415303946,25.736806913900494,0.0035996255340002064,0.0020902164259822254,0.020054727604363054,0.016274688073325317
f1589a,175.2139963093487,0.8309129420593614,27.34680403005363,0.0029608334609011796,0.001740517787731521,0.018447242193255328,0.020033393603500874
f2359i,218.19014659168943,1.1801914751570044,37.51145805232076,0.0012329732223409697,0.0006596334217246366,0.010789291352995157,0.013013136775873861
f2427i,146.5100995436044,4.113798054843172,25.920097699350727,0.00560365592363038,0.002053308884815677,0.022890083014142415,0.020360200052151254
f2310a,152.33246132500332,22.777647734135275,16.29030320978105,0.012319197091704865,0.007183591293544086,0.054976288826723965,0.04414811273885134
f351a,149.45987740399806,1.9431846293215986,21.41377778964201,0.005034093295202384,0.0031944508103856355,0.050225535645647086,0.06280777336441348
f2448a,164.8018654857673,1.63734991349215,25.18781762038277,0.0033654545553066166,0.0018968731038583307,0.02374951325317522,0.024665395177260723
f1322i,211.35885460633042,1.8189622002750923,35.5221711903432,0.001290851460995938,0.0007608822914572927,0.00670055750667737,0.005892056239904747
f1432i,198.26187582095477,1.2030599827579256,35.06736985622533,0.001236650912042119,0.0006194329696746781,0.0090661160314554,0.011003104865504706
f1680i,219.5961893953405,1.6327912967160665,28.29215795431672,0.0029608207551246003,0.0016020523380429039,0.025377955348154613,0.01563063728006004
f2502a,122.61747689699882,1.5351700334151905,19.056476086428706,0.006571416379675621,0.004282246837453739,0.027790890354207655,0.02372076925458166
